ISOCode,Year,EnergyTypeID,ElectricityGenerationTWH,ElectricityGenerationPerPerson,ShareOfElectricityGenerated
ASM,2003,5,0.0,0.0,0.0
ASM,2003,6,0.0,0.0,0.0
ASM,2003,7,0.0,0.0,0.0
ASM,2004,1,0.0,0.0,0.0
ASM,2004,2,0.18,3.1221272093386294e-06,99.99999
ASM,2004,3,0.0,0.0,0.0
ASM,2004,4,0.0,0.0,0.0
ASM,2004,5,0.0,0.0,0.0
ASM,2004,6,0.0,0.0,0.0
ASM,2004,7,0.0,0.0,0.0
ASM,2005,1,0.0,0.0,0.0
ASM,2005,2,0.18,3.142622693227648e-06,99.99999
ASM,2005,3,0.0,0.0,0.0
ASM,2005,4,0.0,0.0,0.0
ASM,2005,5,0.0,0.0,0.0
ASM,2005,6,0.0,0.0,0.0
ASM,2005,7,0.0,0.0,0.0
ASM,2006,1,0.0,0.0,0.0
ASM,2006,2,0.18,3.165837100093216e-06,99.99999
ASM,2006,3,0.0,0.0,0.0
ASM,2006,4,0.0,0.0,0.0
ASM,2006,5,0.0,0.0,0.0
ASM,2006,6,0.0,0.0,0.0
ASM,2006,7,0.0,0.0,0.0
ASM,2007,1,0.0,0.0,0.0
ASM,2007,2,0.18,3.191376192333605e-06,99.99999
ASM,2007,3,0.0,0.0,0.0
ASM,2007,4,0.0,0.0,0.0
ASM,2007,5,0.0,0.0,0.0
ASM,2007,6,0.0,0.0,0.0
ASM,2007,7,0.0,0.0,0.0
ASM,2008,1,0.0,0.0,0.0
ASM,2008,2,0.19,3.398379509560178e-06,100.0
ASM,2008,3,0.0,0.0,0.0
ASM,2008,4,0.0,0.0,0.0
ASM,2008,5,0.0,0.0,0.0
ASM,2008,6,0.0,0.0,0.0
ASM,2008,7,0.0,0.0,0.0
ASM,2009,1,0.0,0.0,0.0
ASM,2009,2,0.18,3.249918752031199e-06,99.99999
ASM,2009,3,0.0,0.0,0.0
ASM,2009,4,0.0,0.0,0.0
ASM,2009,5,0.0,0.0,0.0
ASM,2009,6,0.0,0.0,0.0
ASM,2009,7,0.0,0.0,0.0
ASM,2010,1,0.0,0.0,0.0
ASM,2010,2,0.16,2.9159300905760785e-06,100.0
ASM,2010,3,0.0,0.0,0.0
ASM,2010,4,0.0,0.0,0.0
ASM,2010,5,0.0,0.0,0.0
ASM,2010,6,0.0,0.0,0.0
ASM,2010,7,0.0,0.0,0.0
ASM,2011,1,0.0,0.0,0.0
ASM,2011,2,0.16,2.94474914418228e-06,100.0
ASM,2011,3,0.0,0.0,0.0
ASM,2011,4,0.0,0.0,0.0
ASM,2011,5,0.0,0.0,0.0
ASM,2011,6,0.0,0.0,0.0
ASM,2011,7,0.0,0.0,0.0
ASM,2012,1,0.0,0.0,0.0
ASM,2012,2,0.16,2.978517442942775e-06,100.0
ASM,2012,3,0.0,0.0,0.0
ASM,2012,4,0.0,0.0,0.0
ASM,2012,5,0.0,0.0,0.0
ASM,2012,6,0.0,0.0,0.0
ASM,2012,7,0.0,0.0,0.0
ASM,2013,1,0.0,0.0,0.0
ASM,2013,2,0.16,3.01789991889394e-06,100.0
ASM,2013,3,0.0,0.0,0.0
ASM,2013,4,0.0,0.0,0.0
ASM,2013,5,0.0,0.0,0.0
ASM,2013,6,0.0,0.0,0.0
ASM,2013,7,0.0,0.0,0.0
ASM,2014,1,0.0,0.0,0.0
ASM,2014,2,0.16,3.063138951640694e-06,100.0
ASM,2014,3,0.0,0.0,0.0
ASM,2014,4,0.0,0.0,0.0
ASM,2014,5,0.0,0.0,0.0
ASM,2014,6,0.0,0.0,0.0
ASM,2014,7,0.0,0.0,0.0
ASM,2015,1,0.0,0.0,0.0
ASM,2015,2,0.16,3.113385612266739e-06,100.0
ASM,2015,3,0.0,0.0,0.0
ASM,2015,4,0.0,0.0,0.0
ASM,2015,5,0.0,0.0,0.0
ASM,2015,6,0.0,0.0,0.0
ASM,2015,7,0.0,0.0,0.0
ASM,2016,1,0.0,0.0,0.0
ASM,2016,2,0.17,3.3684711104065945e-06,100.0
ASM,2016,3,0.0,0.0,0.0
ASM,2016,4,0.0,0.0,0.0
ASM,2016,5,0.0,0.0,0.0
ASM,2016,6,0.0,0.0,0.0
ASM,2016,7,0.0,0.0,0.0
ASM,2017,1,0.0,0.0,0.0
ASM,2017,2,0.17,3.435315038596775e-06,100.0
ASM,2017,3,0.0,0.0,0.0
ASM,2017,4,0.0,0.0,0.0
ASM,2017,5,0.0,0.0,0.0
ASM,2017,6,0.0,0.0,0.0
ASM,2017,7,0.0,0.0,0.0
ASM,2018,1,0.0,0.0,0.0
ASM,2018,2,0.16,3.302714418412633e-06,100.0
ASM,2018,3,0.0,0.0,0.0
ASM,2018,4,0.0,0.0,0.0
ASM,2018,5,0.0,0.0,0.0
ASM,2018,6,0.0,0.0,0.0
ASM,2018,7,0.0,0.0,0.0
ASM,2019,1,0.0,0.0,0.0
ASM,2019,2,0.16,3.3797342683931476e-06,100.0
ASM,2019,3,0.0,0.0,0.0
ASM,2019,4,0.0,0.0,0.0
ASM,2019,5,0.0,0.0,0.0
ASM,2019,6,0.0,0.0,0.0
ASM,2019,7,0.0,0.0,0.0
ASM,2020,1,0.0,0.0,0.0
ASM,2020,2,0.15,3.245629219317985e-06,100.0
ASM,2020,3,0.0,0.0,0.0
ASM,2020,4,0.0,0.0,0.0
ASM,2020,5,0.0,0.0,0.0
ASM,2020,6,0.0,0.0,0.0
ASM,2020,7,0.0,0.0,0.0
ASM,2021,1,0.0,0.0,0.0
ASM,2021,2,0.16,3.5511363636363636e-06,100.0
ASM,2021,3,0.0,0.0,0.0
ASM,2021,4,0.0,0.0,0.0
ASM,2021,5,0.0,0.0,0.0
ASM,2021,6,0.0,0.0,0.0
ASM,2021,7,0.0,0.0,0.0
AGO,2000,1,0.0,0.0,0.0
AGO,2000,2,0.5,3.049883839074221e-08,35.714287
AGO,2000,3,0.0,0.0,0.0
AGO,2000,4,0.0,0.0,0.0
AGO,2000,5,0.9,5.489790910333598e-08,64.28571
AGO,2000,6,0.0,0.0,0.0
AGO,2000,7,0.0,0.0,0.0
AGO,2001,1,0.0,0.0,0.0
AGO,2001,2,0.58,3.423528756224919e-08,36.477985
AGO,2001,3,0.0,0.0,0.0
AGO,2001,4,0.0,0.0,0.0
AGO,2001,5,1.01,5.961662144460636e-08,63.52201
AGO,2001,6,0.0,0.0,0.0
AGO,2001,7,0.0,0.0,0.0
AGO,2002,1,0.0,0.0,0.0
AGO,2002,2,0.58,3.3112318124883673e-08,33.91813
AGO,2002,3,0.0,0.0,0.0
AGO,2002,4,0.0,0.0,0.0
AGO,2002,5,1.13,6.451193013985958e-08,66.08187
AGO,2002,6,0.0,0.0,0.0
AGO,2002,7,0.0,0.0,0.0
AGO,2003,1,0.0,0.0,0.0
AGO,2003,2,0.71,3.91738272928579e-08,36.59794
AGO,2003,3,0.0,0.0,0.0
AGO,2003,4,0.0,0.0,0.0
AGO,2003,5,1.23,6.786451770452848e-08,63.40206
AGO,2003,6,0.0,0.0,0.0
AGO,2003,7,0.0,0.0,0.0
AGO,2004,1,0.0,0.0,0.0
AGO,2004,2,0.45,2.397298659942013e-08,20.6422
AGO,2004,3,0.0,0.0,0.0
AGO,2004,4,0.0,0.0,0.0
AGO,2004,5,1.73,9.216281514888184e-08,79.357796
AGO,2004,6,0.0,0.0,0.0
AGO,2004,7,0.0,0.0,0.0
AGO,2005,1,0.0,0.0,0.0
AGO,2005,2,0.53,2.724800963571879e-08,19.413918
AGO,2005,3,0.0,0.0,0.0
AGO,2005,4,0.0,0.0,0.0
AGO,2005,5,2.2,1.1310494565770064e-07,80.58608
AGO,2005,6,0.0,0.0,0.0
AGO,2005,7,0.0,0.0,0.0
AGO,2006,1,0.0,0.0,0.0
AGO,2006,2,0.6,2.9758453607909954e-08,18.51852
AGO,2006,3,0.0,0.0,0.0
AGO,2006,4,0.0,0.0,0.0
AGO,2006,5,2.64,1.3093719587480382e-07,81.48148
AGO,2006,6,0.0,0.0,0.0
AGO,2006,7,0.0,0.0,0.0
AGO,2007,1,0.0,0.0,0.0
AGO,2007,2,0.68,3.252080422801063e-08,21.587301
AGO,2007,3,0.0,0.0,0.0
AGO,2007,4,0.0,0.0,0.0
AGO,2007,5,2.47,1.1812703888703862e-07,78.4127
AGO,2007,6,0.0,0.0,0.0
AGO,2007,7,0.0,0.0,0.0
AGO,2008,1,0.0,0.0,0.0
AGO,2008,2,0.96,4.4256918047805214e-08,23.64532
AGO,2008,3,0.0,0.0,0.0
AGO,2008,4,0.0,0.0,0.0
AGO,2008,5,3.1,1.42912964529371e-07,76.35468
AGO,2008,6,0.0,0.0,0.0
AGO,2008,7,0.0,0.0,0.0
AGO,2009,1,0.0,0.0,0.0
AGO,2009,2,1.54,6.8421108285112e-08,33.47826
AGO,2009,3,0.0,0.0,0.0
AGO,2009,4,0.0,0.0,0.0
AGO,2009,5,3.06,1.3595363074833943e-07,66.52174
AGO,2009,6,0.0,0.0,0.0
AGO,2009,7,0.0,0.0,0.0
AGO,2010,1,0.0,0.0,0.0
AGO,2010,2,1.64,7.019287117776276e-08,30.827066
AGO,2010,3,0.0,0.0,0.0
AGO,2010,4,0.0,0.0,0.0
AGO,2010,5,3.67,1.5707794952584716e-07,68.98496
AGO,2010,6,0.01,4.28005312059529e-10,0.18796992
AGO,2010,7,0.0,0.0,0.0
AGO,2011,1,0.0,0.0,0.0
AGO,2011,2,1.55,6.389349654892676e-08,28.028933
AGO,2011,3,0.0,0.0,0.0
AGO,2011,4,0.0,0.0,0.0
AGO,2011,5,3.97,1.6364979438660596e-07,71.79023
AGO,2011,6,0.01,4.122161067672694e-10,0.18083182
AGO,2011,7,0.0,0.0,0.0
AGO,2012,1,0.0,0.0,0.0
AGO,2012,2,2.29,9.091523373274368e-08,37.97678
AGO,2012,3,0.0,0.0,0.0
AGO,2012,4,0.0,0.0,0.0
AGO,2012,5,3.73,1.480846383507135e-07,61.857376
AGO,2012,6,0.01,3.970097542914571e-10,0.16583747
AGO,2012,7,0.0,0.0,0.0
AGO,2013,1,0.0,0.0,0.0
AGO,2013,2,3.24,1.2391473258971237e-07,40.652447
AGO,2013,3,0.0,0.0,0.0
AGO,2013,4,0.0,0.0,0.0
AGO,2013,5,4.72,1.805177585874822e-07,59.22208
AGO,2013,6,0.01,3.8245287836330975e-10,0.12547052
AGO,2013,7,0.0,0.0,0.0
AGO,2014,1,0.0,0.0,0.0
AGO,2014,2,3.98,1.467100456570509e-07,43.167027
AGO,2014,3,0.0,0.0,0.0
AGO,2014,4,0.0,0.0,0.0
AGO,2014,5,4.99,1.8394048437906633e-07,54.12147
AGO,2014,6,0.02,7.372364103369392e-10,0.21691974
AGO,2014,7,0.0,0.0,0.0
AGO,2015,1,0.0,0.0,0.0
AGO,2015,2,4.03,1.432750122263714e-07,43.28679
AGO,2015,3,0.0,0.0,0.0
AGO,2015,4,0.0,0.0,0.0
AGO,2015,5,5.04,1.791826455635017e-07,54.135334
AGO,2015,6,0.02,7.110422442996099e-10,0.21482275
AGO,2015,7,0.0,0.0,0.0
AGO,2016,1,0.0,0.0,0.0
AGO,2016,2,4.2,1.4405889786299603e-07,41.13614
AGO,2016,3,0.0,0.0,0.0
AGO,2016,4,0.0,0.0,0.0
AGO,2016,5,5.76,1.9756648849782308e-07,56.41528
AGO,2016,6,0.02,6.859947517285524e-10,0.19588639
AGO,2016,7,0.0,0.0,0.0
AGO,2017,1,0.0,0.0,0.0
AGO,2017,2,1.72,5.69373643310055e-08,16.104868
AGO,2017,3,1.27,4.20409608723122e-08,11.891385
AGO,2017,4,0.0,0.0,0.0
AGO,2017,5,7.58,2.509216404819894e-07,70.97378
AGO,2017,6,0.02,6.620623759419244e-10,0.18726592
AGO,2017,7,0.0,0.0,0.0
AGO,2018,1,0.0,0.0,0.0
AGO,2018,2,1.68,5.371953758477854e-08,13.094311
AGO,2018,3,1.25,3.996989403629356e-08,9.74279
AGO,2018,4,0.0,0.0,0.0
AGO,2018,5,9.79,3.1304421009225113e-07,76.305534
AGO,2018,6,0.02,6.39518304580697e-10,0.15588465
AGO,2018,7,0.0,0.0,0.0
AGO,2019,1,0.0,0.0,0.0
AGO,2019,2,2.54,7.850751162343891e-08,16.493507
AGO,2019,3,1.84,5.687158322327858e-08,11.948052
AGO,2019,4,0.0,0.0,0.0
AGO,2019,5,10.87,3.3597505958534677e-07,70.58442
AGO,2019,6,0.02,6.181693828617236e-10,0.12987013
AGO,2019,7,0.0,0.0,0.0
AGO,2020,1,0.0,0.0,0.0
AGO,2020,2,2.6,7.777796723692874e-08,15.6720915
AGO,2020,3,1.89,5.6538599260690505e-08,11.392405
AGO,2020,4,0.0,0.0,0.0
AGO,2020,5,11.95,3.5747950326203784e-07,72.03134
AGO,2020,6,0.02,5.982920556686826e-10,0.12055455
AGO,2020,7,0.0,0.0,0.0
AGO,2021,1,0.0,0.0,0.0
AGO,2021,2,2.76,7.999124501619765e-08,16.798538
AGO,2021,3,2.01,5.8254493653100454e-08,12.233719
AGO,2021,4,0.0,0.0,0.0
AGO,2021,5,11.5,3.332968542341569e-07,69.99391
AGO,2021,6,0.02,5.79646703015925e-10,0.12172854
AGO,2021,7,0.0,0.0,0.0
ATG,2000,1,0.0,0.0,0.0
ATG,2000,2,0.14,1.8649260690022647e-06,100.0
ATG,2000,3,0.0,0.0,0.0
ATG,2000,4,0.0,0.0,0.0
ATG,2000,5,0.0,0.0,0.0
ATG,2000,6,0.0,0.0,0.0
ATG,2000,7,0.0,0.0,0.0
ATG,2001,1,0.0,0.0,0.0
ATG,2001,2,0.16,2.098993794849594e-06,100.0
ATG,2001,3,0.0,0.0,0.0
ATG,2001,4,0.0,0.0,0.0
ATG,2001,5,0.0,0.0,0.0
ATG,2001,6,0.0,0.0,0.0
ATG,2001,7,0.0,0.0,0.0
ATG,2002,1,0.0,0.0,0.0
ATG,2002,2,0.18,2.331123083298798e-06,99.99999
ATG,2002,3,0.0,0.0,0.0
ATG,2002,4,0.0,0.0,0.0
ATG,2002,5,0.0,0.0,0.0
ATG,2002,6,0.0,0.0,0.0
ATG,2002,7,0.0,0.0,0.0
ATG,2003,1,0.0,0.0,0.0
ATG,2003,2,0.2,2.560983417632371e-06,100.0
ATG,2003,3,0.0,0.0,0.0
ATG,2003,4,0.0,0.0,0.0
ATG,2003,5,0.0,0.0,0.0
ATG,2003,6,0.0,0.0,0.0
ATG,2003,7,0.0,0.0,0.0
ATG,2004,1,0.0,0.0,0.0
ATG,2004,2,0.21,2.659742891520486e-06,100.0
ATG,2004,3,0.0,0.0,0.0
ATG,2004,4,0.0,0.0,0.0
ATG,2004,5,0.0,0.0,0.0
ATG,2004,6,0.0,0.0,0.0
ATG,2004,7,0.0,0.0,0.0
ATG,2005,1,0.0,0.0,0.0
ATG,2005,2,0.23,2.879355024474518e-06,100.0
ATG,2005,3,0.0,0.0,0.0
ATG,2005,4,0.0,0.0,0.0
ATG,2005,5,0.0,0.0,0.0
ATG,2005,6,0.0,0.0,0.0
ATG,2005,7,0.0,0.0,0.0
ATG,2006,1,0.0,0.0,0.0
ATG,2006,2,0.24,2.9662954677477163e-06,100.0
ATG,2006,3,0.0,0.0,0.0
ATG,2006,4,0.0,0.0,0.0
ATG,2006,5,0.0,0.0,0.0
ATG,2006,6,0.0,0.0,0.0
ATG,2006,7,0.0,0.0,0.0
ATG,2007,1,0.0,0.0,0.0
ATG,2007,2,0.26,3.1693789236301578e-06,100.0
ATG,2007,3,0.0,0.0,0.0
ATG,2007,4,0.0,0.0,0.0
ATG,2007,5,0.0,0.0,0.0
ATG,2007,6,0.0,0.0,0.0
ATG,2007,7,0.0,0.0,0.0
ATG,2008,1,0.0,0.0,0.0
ATG,2008,2,0.27,3.242581094551263e-06,100.0
ATG,2008,3,0.0,0.0,0.0
ATG,2008,4,0.0,0.0,0.0
ATG,2008,5,0.0,0.0,0.0
ATG,2008,6,0.0,0.0,0.0
ATG,2008,7,0.0,0.0,0.0
ATG,2009,1,0.0,0.0,0.0
ATG,2009,2,0.31,3.666643010905306e-06,100.0
ATG,2009,3,0.0,0.0,0.0
ATG,2009,4,0.0,0.0,0.0
ATG,2009,5,0.0,0.0,0.0
ATG,2009,6,0.0,0.0,0.0
ATG,2009,7,0.0,0.0,0.0
ATG,2010,1,0.0,0.0,0.0
ATG,2010,2,0.32,3.7335200093338e-06,100.0
ATG,2010,3,0.0,0.0,0.0
ATG,2010,4,0.0,0.0,0.0
ATG,2010,5,0.0,0.0,0.0
ATG,2010,6,0.0,0.0,0.0
ATG,2010,7,0.0,0.0,0.0
ATG,2011,1,0.0,0.0,0.0
ATG,2011,2,0.32,3.6888033291450047e-06,100.0
ATG,2011,3,0.0,0.0,0.0
ATG,2011,4,0.0,0.0,0.0
ATG,2011,5,0.0,0.0,0.0
ATG,2011,6,0.0,0.0,0.0
ATG,2011,7,0.0,0.0,0.0
ATG,2012,1,0.0,0.0,0.0
ATG,2012,2,0.31,3.535261381260834e-06,100.0
ATG,2012,3,0.0,0.0,0.0
ATG,2012,4,0.0,0.0,0.0
ATG,2012,5,0.0,0.0,0.0
ATG,2012,6,0.0,0.0,0.0
ATG,2012,7,0.0,0.0,0.0
ATG,2013,1,0.0,0.0,0.0
ATG,2013,2,0.31,3.5023499638467102e-06,100.0
ATG,2013,3,0.0,0.0,0.0
ATG,2013,4,0.0,0.0,0.0
ATG,2013,5,0.0,0.0,0.0
ATG,2013,6,0.0,0.0,0.0
ATG,2013,7,0.0,0.0,0.0
ATG,2014,1,0.0,0.0,0.0
ATG,2014,2,0.32,3.5853538296060594e-06,100.0
ATG,2014,3,0.0,0.0,0.0
ATG,2014,4,0.0,0.0,0.0
ATG,2014,5,0.0,0.0,0.0
ATG,2014,6,0.0,0.0,0.0
ATG,2014,7,0.0,0.0,0.0
ATG,2015,1,0.0,0.0,0.0
ATG,2015,2,0.32,3.557215589497321e-06,96.969696
ATG,2015,3,0.0,0.0,0.0
ATG,2015,4,0.0,0.0,0.0
ATG,2015,5,0.0,0.0,0.0
ATG,2015,6,0.01,1.1116298717179129e-07,3.030303
ATG,2015,7,0.0,0.0,0.0
ATG,2016,1,0.0,0.0,0.0
ATG,2016,2,0.32,3.5329837151531882e-06,100.0
ATG,2016,3,0.0,0.0,0.0
ATG,2016,4,0.0,0.0,0.0
ATG,2016,5,0.0,0.0,0.0
ATG,2016,6,0.0,0.0,0.0
ATG,2016,7,0.0,0.0,0.0
ATG,2017,1,0.0,0.0,0.0
ATG,2017,2,0.32,3.5113515411541374e-06,96.969696
ATG,2017,3,0.0,0.0,0.0
ATG,2017,4,0.0,0.0,0.0
ATG,2017,5,0.0,0.0,0.0
ATG,2017,6,0.01,1.0972973566106679e-07,3.030303
ATG,2017,7,0.0,0.0,0.0
ATG,2018,1,0.0,0.0,0.0
ATG,2018,2,0.32,3.491772511020907e-06,96.969696
ATG,2018,3,0.0,0.0,0.0
ATG,2018,4,0.0,0.0,0.0
ATG,2018,5,0.0,0.0,0.0
ATG,2018,6,0.01,1.0911789096940334e-07,3.030303
ATG,2018,7,0.0,0.0,0.0
ATG,2019,1,0.0,0.0,0.0
ATG,2019,2,0.33,3.5820117880751574e-06,97.05882
ATG,2019,3,0.0,0.0,0.0
ATG,2019,4,0.0,0.0,0.0
ATG,2019,5,0.0,0.0,0.0
ATG,2019,6,0.01,1.0854581175985325e-07,2.9411764
ATG,2019,7,0.0,0.0,0.0
ATG,2020,1,0.0,0.0,0.0
ATG,2020,2,0.31,3.345131215469613e-06,93.93939
ATG,2020,3,0.0,0.0,0.0
ATG,2020,4,0.0,0.0,0.0
ATG,2020,5,0.0,0.0,0.0
ATG,2020,6,0.02,2.1581491712707182e-07,6.060606
ATG,2020,7,0.0,0.0,0.0
ATG,2021,1,0.0,0.0,0.0
ATG,2021,2,0.33,3.539671132372974e-06,94.28571
ATG,2021,3,0.0,0.0,0.0
ATG,2021,4,0.0,0.0,0.0
ATG,2021,5,0.0,0.0,0.0
ATG,2021,6,0.02,2.1452552317411965e-07,5.714286
ATG,2021,7,0.0,0.0,0.0
ARG,1985,1,0.607,2.0041522601026444e-08,1.3398457
ARG,1985,2,5.706,1.8839691591673293e-07,12.59499
ARG,1985,3,12.451597,4.111185546859523e-07,27.484707
ARG,1985,4,5.766,1.9037795604204032e-07,12.727429
ARG,1985,5,20.653124,6.819111226158181e-07,45.58814
ARG,1985,6,0.0,0.0,0.0
ARG,1985,7,0.0,0.0,0.0
ARG,1986,1,1.013,3.294487648956047e-08,2.066411
ARG,1986,2,7.894,2.5672937315754236e-07,16.102911
ARG,1986,3,13.249956,4.309162526279474e-07,27.028484
ARG,1986,4,5.711,1.8573365215387944e-07,11.649825
ARG,1986,5,21.030247,6.839475715300589e-07,42.89944
ARG,1986,6,0.0,0.0,0.0
ARG,1986,7,0.0,0.0,0.0
ARG,1987,1,1.016,3.25469423973578e-08,1.9495243
ARG,1987,2,10.078,3.2284260381946056e-07,19.337898
ARG,1987,3,12.537775,4.016400007047566e-07,24.057772
ARG,1987,4,6.465,2.071023450776754e-07,12.40519
ARG,1987,5,21.912518,7.019541940227027e-07,42.04624
ARG,1987,6,0.0,0.0,0.0
ARG,1987,7,0.0,0.0,0.0
ARG,1988,1,1.586,5.004608594484391e-08,3.02098
ARG,1988,2,8.635,2.724766406896136e-07,16.44777
ARG,1988,3,21.067415,6.647803667879533e-07,40.128777
ARG,1988,4,5.798,1.829553633721343e-07,11.04391
ARG,1988,5,15.259144,4.815009029437259e-07,29.065302
ARG,1988,6,0.0,0.0,0.0
ARG,1988,7,0.0,0.0,0.0
ARG,1989,1,0.865,2.6891941340126475e-08,1.7006531
ARG,1989,2,7.204,2.2396479238644062e-07,14.16359
ARG,1989,3,24.335419,7.56562612988901e-07,47.84521
ARG,1989,4,5.039,1.5665721666230902e-07,9.907042
ARG,1989,5,13.187393,4.0998219535860637e-07,25.927376
ARG,1989,6,0.0,0.0,0.0
ARG,1989,7,0.0,0.0,0.0
ARG,1990,1,0.66,2.0222039216171702e-08,1.2939935
ARG,1990,2,4.944,1.5148145740114072e-07,9.693187
ARG,1990,3,19.849697,6.081838653986753e-07,38.91724
ARG,1990,4,7.281,2.2308585989840323e-07,14.275102
ARG,1990,5,17.713175,5.427219992316851e-07,34.728382
ARG,1990,6,0.0,0.0,0.0
ARG,1990,7,0.0,0.0,0.0
ARG,1991,1,0.926,2.7970958291676443e-08,1.719455
ARG,1991,2,7.619,2.3014117842795117e-07,14.147439
ARG,1991,3,20.967009,6.333340542550806e-07,38.93286
ARG,1991,4,7.756,2.3427943035663335e-07,14.401829
ARG,1991,5,15.869253,4.79350122875876e-07,29.467028
ARG,1991,6,0.0,0.0,0.0
ARG,1991,7,0.0,0.0,0.0
ARG,1992,1,0.834,2.4844883324376463e-08,1.4864429
ARG,1992,2,7.661,2.282214042542543e-07,13.654243
ARG,1992,3,20.795021,6.194842571618206e-07,37.063087
ARG,1992,4,7.081,2.1094318803346493e-07,12.620506
ARG,1992,5,19.16509,5.709285670877387e-07,34.15805
ARG,1992,6,0.0,0.0,0.0
ARG,1992,7,0.0,0.0,0.0
ARG,1993,1,1.18,3.467809907591682e-08,1.9072623
ARG,1993,2,6.693,1.9669535348738245e-07,10.818057
ARG,1993,3,21.994476,6.463784897041312e-07,35.550205
ARG,1993,4,7.75,2.277587015579283e-07,12.526512
ARG,1993,5,23.768307,6.98508224587125e-07,38.417286
ARG,1993,6,0.0,0.0,0.0
ARG,1993,7,0.0,0.0,0.0
ARG,1994,1,2.348,6.808027766547044e-08,3.5780666
ARG,1994,2,4.557,1.321302492851571e-07,6.944314
ARG,1994,3,22.719355,6.587478691568971e-07,34.621536
ARG,1994,4,8.235,2.3877388695704816e-07,12.549138
ARG,1994,5,27.286676,7.911773759147055e-07,41.581577
ARG,1994,6,0.0,0.0,0.0
ARG,1994,7,0.0,0.0,0.0
ARG,1995,1,1.908,5.4598342202034696e-08,2.8405855
ARG,1995,2,4.585,1.312019910882228e-07,6.8260403
ARG,1995,3,26.500557,7.583262471858103e-07,39.453403
ARG,1995,4,7.066,2.0219700524086855e-07,10.519694
ARG,1995,5,26.503681,7.58415641955747e-07,39.458057
ARG,1995,6,0.0,0.0,0.0
ARG,1995,7,0.0,0.0,0.0
ARG,1996,1,1.917,5.416882362382366e-08,2.7480004
ARG,1996,2,4.624,1.3066074096847187e-07,6.6284575
ARG,1996,3,32.545494,9.196406490538399e-07,46.653637
ARG,1996,4,7.459,2.1076956463750686e-07,10.692402
ARG,1996,5,22.471685,6.349842155947437e-07,32.212933
ARG,1996,6,0.0,0.0,0.0
ARG,1996,7,0.009618,2.7177660178087423e-10,0.013787307
ARG,1997,1,1.896,5.293728205251914e-08,2.6165268
ARG,1997,2,2.042,5.701367613462241e-08,2.8180106
ARG,1997,3,32.188454,8.98717968477077e-07,44.420864
ARG,1997,4,7.961,2.2227515950427476e-07,10.986377
ARG,1997,5,27.924665,7.796708161007962e-07,38.536728
ARG,1997,6,0.0,0.0,0.0
ARG,1997,7,0.014592,4.0741604415103345e-10,0.020137321
ARG,1998,1,1.808,4.9898993177416646e-08,2.4376578
ARG,1998,2,3.81,1.0515219248117113e-07,5.1368785
ARG,1998,3,34.2626,9.456135197126966e-07,46.194965
ARG,1998,4,7.453,2.0569535185358752e-07,10.048597
ARG,1998,5,26.475504,7.306974521375371e-07,35.695915
ARG,1998,6,1.7e-05,4.691830110708423e-13,2.2920456e-05
ARG,1998,7,0.032541,8.980990801915459e-10,0.043873794
ARG,1999,1,2.106,5.7457729554269886e-08,2.6082194
ARG,1999,2,3.831,1.0452068467350805e-07,4.7445817
ARG,1999,3,45.732136,1.247704037144867e-06,56.637913
ARG,1999,4,7.106,1.938720922187283e-07,8.800573
ARG,1999,5,21.396791,5.83765921465924e-07,26.499302
ARG,1999,6,2.6e-05,7.093546858551837e-13,3.220024e-05
ARG,1999,7,0.034781,9.489255895665056e-10,0.043075256
ARG,2000,1,1.67,4.504896741832083e-08,1.9589443
ARG,2000,2,2.94,7.93077629999181e-08,3.4486804
ARG,2000,3,45.76,1.2343956581211743e-06,53.677418
ARG,2000,4,5.99,1.6158282325493518e-07,7.026393
ARG,2000,5,28.49,7.685299890706349e-07,33.419353
ARG,2000,6,0.0,0.0,0.0
ARG,2000,7,0.04,1.079017183672355e-09,0.04692082
ARG,2001,1,1.27,3.388429372805458e-08,1.4680383
ARG,2001,2,1.37,3.6552348352310854e-08,1.5836319
ARG,2001,3,40.29,1.0749592081128497e-06,46.57265
ARG,2001,4,6.54,1.7449077242635982e-07,7.5598197
ARG,2001,5,36.65,9.778420197899216e-07,42.365047
ARG,2001,6,0.0,0.0,0.0
ARG,2001,7,0.05,1.3340273121281333e-09,0.057796784
ARG,2002,1,0.76,2.00606973351792e-08,0.93653727
ARG,2002,2,0.81,2.1380480054598885e-08,0.99815154
ARG,2002,3,38.13,1.0064663018294512e-06,46.98706
ARG,2002,4,5.39,1.4227257715344194e-07,6.6420207
ARG,2002,5,35.49,9.367817742440918e-07,43.73383
ARG,2002,6,0.0,0.0,0.0
ARG,2002,7,0.07,1.8476958071875579e-09,0.08626001
ARG,2003,1,0.88,2.298960838351599e-08,0.99829835
ARG,2003,2,0.99,2.586330943145549e-08,1.1230856
ARG,2003,3,44.87,1.1722087820095027e-06,50.90187
ARG,2003,4,7.03,1.8365562151831525e-07,7.9750423
ARG,2003,5,33.47,8.743888552230457e-07,37.969368
ARG,2003,6,0.0,0.0,0.0
ARG,2003,7,0.08,2.089964398501454e-09,0.0907544
ARG,2004,1,1.58,4.085981885756154e-08,1.6509928
ARG,2004,2,3.86,9.982208910771362e-08,4.0334377
ARG,2004,3,51.92,1.3426846804332878e-06,54.252876
ARG,2004,4,7.31,1.8904131382833848e-07,7.638454
