ISOCode,Year,AnnualGasemissions
GNQ,1969,1344293.5
GNQ,1970,1881759.1
GNQ,1971,1265604.4
GNQ,1972,931228.6
GNQ,1973,841556.9
GNQ,1974,764293.06
GNQ,1975,653054.25
GNQ,1976,567703.8
GNQ,1977,648094.94
GNQ,1978,552916.94
GNQ,1979,424425.44
GNQ,1980,204894.25
GNQ,1981,451772.84
GNQ,1982,337407.62
GNQ,1983,334451.8
GNQ,1984,483798.34
GNQ,1985,578486.7
GNQ,1986,547091.6
GNQ,1987,600291.94
GNQ,1988,909652.4
GNQ,1989,1078181.6
GNQ,1990,1198711.6
GNQ,1991,2189277.2
GNQ,1992,4238698.0
GNQ,1993,5794838.5
GNQ,1994,7011261.5
GNQ,1995,7920690.5
GNQ,1996,10146547.0
GNQ,1997,13116339.0
GNQ,1998,18392872.0
GNQ,1999,20532018.0
GNQ,2000,21710260.0
GNQ,2001,20619984.0
GNQ,2002,16030315.0
GNQ,2003,16553346.0
GNQ,2004,20718258.0
GNQ,2005,19473600.0
GNQ,2006,21187804.0
GNQ,2007,22791772.0
GNQ,2008,22595608.0
GNQ,2009,20180294.0
GNQ,2010,20710976.0
GNQ,2011,19671842.0
GNQ,2012,21051738.0
GNQ,2013,21219960.0
GNQ,2014,20482662.0
GNQ,2015,20495170.0
GNQ,2016,20392110.0
GNQ,2017,19971228.0
GNQ,2018,16444854.0
GNQ,2019,14338379.0
GNQ,2020,15082973.0
GNQ,2021,15175398.0
GNQ,2022,13877834.0
ERI,1850,187297.94
ERI,1851,192857.98
ERI,1852,186632.6
ERI,1853,183686.97
ERI,1854,186323.45
ERI,1855,191140.69
ERI,1856,196190.75
ERI,1857,189229.86
ERI,1858,190367.34
ERI,1859,198510.28
ERI,1860,210440.48
ERI,1861,200188.83
ERI,1862,200516.4
ERI,1863,196638.12
ERI,1864,205726.02
ERI,1865,204457.05
ERI,1866,196392.67
ERI,1867,196733.56
ERI,1868,198207.94
ERI,1869,199919.38
ERI,1870,199542.45
ERI,1871,201165.6
ERI,1872,216753.61
ERI,1873,246434.44
ERI,1874,229794.81
ERI,1875,227275.16
ERI,1876,234802.4
ERI,1877,236419.66
ERI,1878,243650.03
ERI,1879,249403.5
ERI,1880,251231.1
ERI,1881,253513.27
ERI,1882,266762.62
ERI,1883,270317.25
ERI,1884,265450.53
ERI,1885,263523.94
ERI,1886,263783.38
ERI,1887,277578.12
ERI,1888,292233.94
ERI,1889,281336.44
ERI,1890,289149.62
ERI,1891,295895.75
ERI,1892,302726.7
ERI,1893,320119.53
ERI,1894,311774.3
ERI,1895,305388.88
ERI,1896,304808.53
ERI,1897,311277.06
ERI,1898,309782.44
ERI,1899,320865.5
ERI,1900,325276.12
ERI,1901,353976.88
ERI,1902,347564.84
ERI,1903,347232.94
ERI,1904,358376.8
ERI,1905,368365.28
ERI,1906,363956.5
ERI,1907,370527.25
ERI,1908,373846.47
ERI,1909,375890.3
ERI,1910,392032.94
ERI,1911,412835.12
ERI,1912,420483.25
ERI,1913,470340.06
ERI,1914,461310.7
ERI,1915,474793.12
ERI,1916,489642.25
ERI,1917,497537.1
ERI,1918,535275.0
ERI,1919,531403.4
ERI,1920,578946.75
ERI,1921,621722.56
ERI,1922,661106.75
ERI,1923,660721.94
ERI,1924,672432.0
ERI,1925,692041.1
ERI,1926,710126.6
ERI,1927,742877.0
ERI,1928,739515.4
ERI,1929,781877.06
ERI,1930,857413.1
ERI,1931,911107.4
ERI,1932,930455.75
ERI,1933,958627.8
ERI,1934,960072.25
ERI,1935,957153.4
ERI,1936,967374.3
ERI,1937,994950.7
ERI,1938,983221.25
ERI,1939,991381.25
ERI,1940,1504578.0
ERI,1941,1780588.2
ERI,1942,1990600.2
ERI,1943,2167166.5
ERI,1944,2375212.0
ERI,1945,2517343.5
ERI,1946,2689746.2
ERI,1947,2838481.5
ERI,1948,2989873.5
ERI,1949,3087551.0
ERI,1950,2649727.8
ERI,1951,2460252.5
ERI,1952,2367928.2
ERI,1953,2367773.0
ERI,1954,2320216.5
ERI,1955,2273764.0
ERI,1956,2275118.0
ERI,1957,2279393.2
ERI,1958,2283391.2
ERI,1959,2265862.8
ERI,1960,1922369.8
ERI,1961,4310751.0
ERI,1962,4239630.5
ERI,1963,4038029.5
ERI,1964,4396113.5
ERI,1965,4351209.5
ERI,1966,4337651.5
ERI,1967,4382823.5
ERI,1968,4596028.0
ERI,1969,4378442.0
ERI,1970,4579701.0
ERI,1971,4727120.0
ERI,1972,4474673.0
ERI,1973,4436533.0
ERI,1974,4386221.5
ERI,1975,4291235.5
ERI,1976,4279251.5
ERI,1977,4342489.5
ERI,1978,4385485.0
ERI,1979,4366930.0
ERI,1980,4316950.0
ERI,1981,4278298.0
ERI,1982,4272146.5
ERI,1983,4277041.5
ERI,1984,4184511.8
ERI,1985,4329859.5
ERI,1986,4478006.5
ERI,1987,4277114.5
ERI,1988,4306619.0
ERI,1989,4488139.0
ERI,1990,4645213.0
ERI,1991,4824007.5
ERI,1992,4580655.0
ERI,1993,3603821.5
ERI,1994,4597053.0
ERI,1995,4321533.5
ERI,1996,5422015.0
ERI,1997,7897427.5
ERI,1998,6758978.0
ERI,1999,7895592.0
ERI,2000,7447299.0
ERI,2001,6839917.0
ERI,2002,7393723.0
ERI,2003,7291796.5
ERI,2004,7628997.0
ERI,2005,8440196.0
ERI,2006,7462496.0
ERI,2007,7575203.0
ERI,2008,7679715.0
ERI,2009,7502559.0
ERI,2010,7277588.0
ERI,2011,7473779.0
ERI,2012,7488812.0
ERI,2013,7499004.0
ERI,2014,7825300.5
ERI,2015,8675851.0
ERI,2016,9257450.0
ERI,2017,9335892.0
ERI,2018,9523886.0
ERI,2019,9735585.0
ERI,2020,9902391.0
ERI,2021,10034484.0
ERI,2022,10096992.0
EST,1850,9409553.0
EST,1851,9348499.0
EST,1852,9247398.0
EST,1853,9254554.0
EST,1854,9424692.0
EST,1855,9358742.0
EST,1856,9397641.0
EST,1857,9454380.0
EST,1858,9537629.0
EST,1859,9666138.0
EST,1860,8481750.0
EST,1861,7982995.5
EST,1862,7833524.0
EST,1863,7625745.0
EST,1864,7427491.5
EST,1865,7241529.0
EST,1866,7218557.5
EST,1867,7192411.5
EST,1868,6971554.5
EST,1869,6912839.0
EST,1870,6813928.0
EST,1871,6605440.5
EST,1872,6404658.5
EST,1873,6299138.5
EST,1874,6342265.0
EST,1875,6236062.0
EST,1876,6202106.5
EST,1877,6149364.5
EST,1878,6143357.5
EST,1879,6190171.5
EST,1880,6048205.5
EST,1881,5973021.5
EST,1882,6062508.5
EST,1883,5954553.5
EST,1884,5855117.0
EST,1885,5840237.0
EST,1886,5862046.0
EST,1887,5840562.0
EST,1888,5679947.5
EST,1889,5721280.0
EST,1890,5710291.0
EST,1891,5602335.0
EST,1892,5483843.5
EST,1893,5460200.5
EST,1894,5590644.5
EST,1895,5523825.5
EST,1896,5528380.5
EST,1897,5503591.5
EST,1898,5627462.5
EST,1899,5621460.5
EST,1900,5727409.5
EST,1901,5827188.0
EST,1902,5736107.0
EST,1903,5538465.5
EST,1904,5593846.5
EST,1905,5518581.5
EST,1906,5594289.5
EST,1907,5736417.0
EST,1908,5664089.5
EST,1909,5729239.5
EST,1910,5554678.0
EST,1911,5528254.5
EST,1912,5659895.0
EST,1913,5813070.0
EST,1914,5762152.5
EST,1915,5697533.0
EST,1916,5777877.5
EST,1917,5776482.5
EST,1918,5149684.5
EST,1919,5029876.5
EST,1920,5069591.5
EST,1921,5092710.0
EST,1922,5165847.5
EST,1923,5178857.5
EST,1924,5250029.0
EST,1925,5191274.5
EST,1926,5442321.0
EST,1927,5611051.0
EST,1928,5732373.0
EST,1929,5822868.0
EST,1930,6183467.0
EST,1931,6520857.5
EST,1932,6695102.0
EST,1933,6896334.0
EST,1934,7320442.0
EST,1935,7626198.5
EST,1936,8077487.5
EST,1937,8036673.5
EST,1938,8207058.0
EST,1939,8169080.5
EST,1940,8893156.0
EST,1941,8102248.0
EST,1942,6019413.5
EST,1943,5909674.5
EST,1944,6865690.0
EST,1945,7110167.5
EST,1946,7534092.5
EST,1947,8452766.0
EST,1948,8686362.0
EST,1949,9438176.0
EST,1950,10266983.0
EST,1951,11085118.0
EST,1952,11733216.0
EST,1953,12323318.0
EST,1954,13248214.0
EST,1955,14837089.0
EST,1956,16031407.0
EST,1957,17050484.0
EST,1958,17807540.0
EST,1959,17247160.0
EST,1960,18084384.0
EST,1961,19143704.0
EST,1962,19965020.0
EST,1963,21337756.0
EST,1964,22436850.0
EST,1965,23592110.0
EST,1966,24913024.0
EST,1967,25923634.0
EST,1968,26633804.0
EST,1969,27682982.0
EST,1970,28958722.0
EST,1971,30379232.0
EST,1972,31637742.0
EST,1973,32980692.0
EST,1974,33980676.0
EST,1975,35514780.0
EST,1976,36820276.0
EST,1977,37788616.0
EST,1978,39049316.0
EST,1979,39361590.0
EST,1980,41003600.0
EST,1981,40266332.0
EST,1982,40979420.0
EST,1983,41543916.0
EST,1984,42030636.0
EST,1985,45111224.0
EST,1986,44938304.0
EST,1987,44703812.0
EST,1988,44516004.0
EST,1989,45039508.0
EST,1990,42140744.0
EST,1991,38924876.0
EST,1992,28561524.0
EST,1993,21639836.0
EST,1994,21221984.0
EST,1995,19336732.0
EST,1996,20317200.0
EST,1997,20549960.0
EST,1998,18572926.0
EST,1999,18096720.0
EST,2000,16377996.0
EST,2001,16229747.0
EST,2002,18298056.0
EST,2003,18561802.0
EST,2004,21649108.0
EST,2005,19966168.0
EST,2006,19133674.0
EST,2007,22774178.0
EST,2008,21216758.0
EST,2009,18565226.0
EST,2010,22881160.0
EST,2011,23202322.0
EST,2012,22923224.0
EST,2013,24878826.0
EST,2014,24742060.0
EST,2015,22066036.0
EST,2016,22997320.0
EST,2017,24996614.0
EST,2018,24108878.0
EST,2019,18523656.0
EST,2020,15178643.0
EST,2021,16486025.0
EST,2022,16128180.0
SWZ,1850,248970.77
SWZ,1851,255374.12
SWZ,1852,250971.89
SWZ,1853,243354.83
SWZ,1854,242983.84
SWZ,1855,246543.16
SWZ,1856,244146.23
SWZ,1857,245484.53
SWZ,1858,243651.56
SWZ,1859,250769.23
SWZ,1860,256706.73
SWZ,1861,260001.75
SWZ,1862,263691.47
SWZ,1863,261195.28
SWZ,1864,264277.06
SWZ,1865,265794.3
SWZ,1866,266995.28
SWZ,1867,271106.56
SWZ,1868,284811.38
SWZ,1869,276992.44
SWZ,1870,301061.1
SWZ,1871,306297.88
SWZ,1872,320255.7
SWZ,1873,316884.16
SWZ,1874,323737.16
SWZ,1875,326977.56
SWZ,1876,328144.84
SWZ,1877,339172.2
SWZ,1878,337367.66
SWZ,1879,344386.2
SWZ,1880,341774.06
SWZ,1881,340291.0
SWZ,1882,341517.8
SWZ,1883,348887.22
SWZ,1884,353703.9
SWZ,1885,351413.03
SWZ,1886,360469.7
SWZ,1887,368355.88
SWZ,1888,368599.25
SWZ,1889,367099.56
SWZ,1890,390341.44
SWZ,1891,409089.66
SWZ,1892,416687.5
SWZ,1893,424565.75
SWZ,1894,435447.03
SWZ,1895,433367.6
SWZ,1896,435559.56
SWZ,1897,438761.06
SWZ,1898,446061.12
SWZ,1899,454063.56
SWZ,1900,474931.94
SWZ,1901,521923.8
SWZ,1902,496228.34
SWZ,1903,503475.72
SWZ,1904,525941.25
SWZ,1905,539476.2
SWZ,1906,565658.5
SWZ,1907,573915.1
SWZ,1908,573293.0
SWZ,1909,594261.56
SWZ,1910,595536.6
SWZ,1911,595744.06
SWZ,1912,600026.56
SWZ,1913,635403.5
SWZ,1914,640933.94
SWZ,1915,664387.75
SWZ,1916,650674.06
SWZ,1917,686828.8
SWZ,1918,706305.06
SWZ,1919,680343.94
SWZ,1920,747484.94
SWZ,1921,770781.9
SWZ,1922,792158.2
SWZ,1923,803559.9
SWZ,1924,824375.8
SWZ,1925,849043.56
SWZ,1926,841345.0
SWZ,1927,873931.5
SWZ,1928,876119.0
SWZ,1929,897427.1
SWZ,1930,901759.6
SWZ,1931,922770.25
SWZ,1932,945678.4
SWZ,1933,952899.75
SWZ,1934,965261.2
SWZ,1935,958741.7
SWZ,1936,1003212.8
SWZ,1937,1019908.9
SWZ,1938,1019299.25
SWZ,1939,1042032.8
SWZ,1940,1965848.1
SWZ,1941,2406503.0
SWZ,1942,2733208.5
SWZ,1943,2968948.2
SWZ,1944,3139575.2
SWZ,1945,3267650.0
SWZ,1946,3447394.8
SWZ,1947,3562780.8
SWZ,1948,3649906.2
SWZ,1949,3764107.0
SWZ,1950,3195040.8
SWZ,1951,3180671.5
SWZ,1952,3171299.2
SWZ,1953,3106263.0
SWZ,1954,3180243.8
SWZ,1955,3184643.5
SWZ,1956,3229115.5
SWZ,1957,3220443.8
SWZ,1958,3179693.0
SWZ,1959,3167435.0
SWZ,1960,2661390.0
SWZ,1961,2708773.0
SWZ,1962,2342501.0
SWZ,1963,2224735.2
SWZ,1964,2385270.2
SWZ,1965,2545527.0
SWZ,1966,2467147.5
SWZ,1967,2302615.2
SWZ,1968,2136082.0
SWZ,1969,2164373.5
SWZ,1970,2215147.2
SWZ,1971,2837077.0
SWZ,1972,2773408.2
SWZ,1973,2420451.5
SWZ,1974,2402678.5
SWZ,1975,2392058.0
SWZ,1976,2282396.0
SWZ,1977,3334055.5
SWZ,1978,2957603.0
SWZ,1979,2638012.2
SWZ,1980,1762596.9
SWZ,1981,2128818.0
SWZ,1982,2093128.9
SWZ,1983,3214900.5
SWZ,1984,2708828.0
SWZ,1985,2926166.0
SWZ,1986,3120473.8
SWZ,1987,3147647.5
SWZ,1988,3375549.2
SWZ,1989,3023866.2
SWZ,1990,2933000.0
SWZ,1991,2886355.8
SWZ,1992,2775588.2
SWZ,1993,2596994.2
SWZ,1994,2559183.0
SWZ,1995,2574272.0
SWZ,1996,2603871.0
SWZ,1997,2530593.5
SWZ,1998,2400705.8
SWZ,1999,2479451.0
SWZ,2000,2538614.8
SWZ,2001,2225659.2
SWZ,2002,2227801.0
SWZ,2003,2304387.2
SWZ,2004,2375759.0
SWZ,2005,2258627.2
SWZ,2006,2212719.8
SWZ,2007,2263211.0
SWZ,2008,2142633.5
SWZ,2009,2012717.5
SWZ,2010,1835072.1
SWZ,2011,1748022.9
SWZ,2012,1771081.2
SWZ,2013,1734004.4
SWZ,2014,1748243.8
SWZ,2015,1681190.6
SWZ,2016,1759664.2
SWZ,2017,1763235.1
SWZ,2018,1761610.4
SWZ,2019,1697722.5
SWZ,2020,1526215.8
SWZ,2021,1608411.8
SWZ,2022,1530099.9
ETH,1850,29562270.0
ETH,1851,29341284.0
ETH,1852,29478926.0
ETH,1853,29811604.0
ETH,1854,29839706.0
ETH,1855,30267490.0
ETH,1856,30143538.0
ETH,1857,30265400.0
ETH,1858,30765828.0
ETH,1859,30722630.0
ETH,1860,31333318.0
ETH,1861,31503202.0
ETH,1862,31115234.0
ETH,1863,31971754.0
ETH,1864,31823010.0
ETH,1865,32109162.0
ETH,1866,32292052.0
ETH,1867,32498944.0
ETH,1868,32727374.0
ETH,1869,33341742.0
ETH,1870,32613780.0
ETH,1871,33056816.0
ETH,1872,33169238.0
ETH,1873,33483296.0
ETH,1874,33926736.0
ETH,1875,33762532.0
ETH,1876,34330450.0
ETH,1877,34595784.0
ETH,1878,34847184.0
ETH,1879,34805456.0
ETH,1880,35003480.0
ETH,1881,35801130.0
ETH,1882,35970890.0
ETH,1883,35905308.0
ETH,1884,35919220.0
ETH,1885,35858040.0
ETH,1886,36107108.0
ETH,1887,36658708.0
ETH,1888,36426356.0
ETH,1889,36820710.0
ETH,1890,37218220.0
ETH,1891,36838604.0
ETH,1892,37463040.0
ETH,1893,37395972.0
ETH,1894,38226456.0
ETH,1895,38424824.0
ETH,1896,38122708.0
ETH,1897,38835864.0
ETH,1898,38822156.0
ETH,1899,39069440.0
ETH,1900,38969540.0
ETH,1901,38966956.0
ETH,1902,39021420.0
ETH,1903,40712824.0
ETH,1904,41028136.0
ETH,1905,41113228.0
ETH,1906,42027380.0
ETH,1907,42244710.0
ETH,1908,42107110.0
ETH,1909,43623076.0
ETH,1910,43473390.0
ETH,1911,43971760.0
ETH,1912,44352788.0
ETH,1913,44432810.0
ETH,1914,46950920.0
ETH,1915,46207548.0
ETH,1916,47971188.0
ETH,1917,48324384.0
ETH,1918,48378770.0
ETH,1919,49146340.0
ETH,1920,49774236.0
ETH,1921,50232588.0
ETH,1922,51470580.0
ETH,1923,52779024.0
ETH,1924,52901132.0
ETH,1925,54063836.0
ETH,1926,55753890.0
ETH,1927,55565670.0
ETH,1928,56658010.0
ETH,1929,57513150.0
ETH,1930,58554430.0
ETH,1931,58792540.0
ETH,1932,59269880.0
ETH,1933,59397180.0
ETH,1934,60026120.0
ETH,1935,61494324.0
ETH,1936,62141204.0
ETH,1937,62283220.0
ETH,1938,62445716.0
ETH,1939,62810360.0
ETH,1940,63844080.0
ETH,1941,65262244.0
ETH,1942,67139910.0
ETH,1943,69550880.0
ETH,1944,73364650.0
ETH,1945,76324424.0
ETH,1946,80306520.0
ETH,1947,83356920.0
ETH,1948,85381150.0
ETH,1949,87655660.0
ETH,1950,110451390.0
ETH,1951,110279570.0
ETH,1952,107037784.0
ETH,1953,106965720.0
ETH,1954,109075950.0
ETH,1955,109431940.0
ETH,1956,111105610.0
ETH,1957,114183920.0
ETH,1958,116708690.0
ETH,1959,118659210.0
ETH,1960,121732296.0
ETH,1961,118887280.0
ETH,1962,115022910.0
ETH,1963,112286660.0
ETH,1964,120278180.0
ETH,1965,117973990.0
ETH,1966,117490984.0
ETH,1967,120942760.0
ETH,1968,123069250.0
ETH,1969,115823070.0
ETH,1970,118537940.0
ETH,1971,121418320.0
ETH,1972,114811210.0
ETH,1973,110322200.0
ETH,1974,106558950.0
ETH,1975,103982936.0
ETH,1976,101784744.0
ETH,1977,102223390.0
ETH,1978,97892180.0
ETH,1979,95260216.0
ETH,1980,91350200.0
ETH,1981,88537430.0
ETH,1982,88279980.0
ETH,1983,83349256.0
ETH,1984,76070560.0
ETH,1985,78945310.0
ETH,1986,78131650.0
ETH,1987,73848370.0
ETH,1988,73249820.0
ETH,1989,76223970.0
ETH,1990,76559490.0
ETH,1991,77666660.0
ETH,1992,83855900.0
ETH,1993,82901760.0
ETH,1994,80227064.0
ETH,1995,80940770.0
ETH,1996,90095040.0
ETH,1997,91493200.0
ETH,1998,101595910.0
ETH,1999,98976456.0
ETH,2000,99116110.0
ETH,2001,106564380.0
ETH,2002,164455620.0
ETH,2003,193183380.0
ETH,2004,190702510.0
ETH,2005,196577730.0
ETH,2006,207846600.0
ETH,2007,202149550.0
ETH,2008,205044670.0
ETH,2009,212041820.0
ETH,2010,219205520.0
ETH,2011,207903790.0
ETH,2012,210612050.0
ETH,2013,214307710.0
ETH,2014,226176560.0
ETH,2015,249317250.0
ETH,2016,270110820.0
ETH,2017,277569920.0
ETH,2018,279427420.0
ETH,2019,296284130.0
ETH,2020,304306980.0
ETH,2021,300151520.0
ETH,2022,303876400.0
,1850,1324398000.0
,1851,1312901000.0
,1852,1331877600.0
,1853,1337138400.0
,1854,1390335200.0
,1855,1391632600.0
,1856,1406229100.0
